day,high,low,open,close,volume
2014-04-04,41.38999938964844,39.63999938964844,41.25,39.869998931884766,51409600.0
2014-04-07,40.27000045776367,39.7400016784668,39.959999084472656,39.79999923706055,37559600.0
2014-04-08,39.93000030517578,39.20000076293945,39.75,39.81999969482422,35918600.0
2014-04-09,40.54999923706055,39.880001068115234,39.93000030517578,40.470001220703125,27398700.0
2014-04-10,40.689998626708984,39.09000015258789,40.439998626708984,39.36000061035156,45960800.0
2014-04-11,39.790000915527344,39.0,39.0,39.209999084472656,34330200.0
2014-04-14,39.40999984741211,38.900001525878906,39.11000061035156,39.18000030517578,32006600.0
2014-04-15,39.959999084472656,39.04999923706055,39.34000015258789,39.75,33968700.0
2014-04-16,40.41999816894531,39.90999984741211,40.060001373291016,40.400001525878906,30615800.0
2014-04-17,40.20000076293945,39.5099983215332,40.0099983215332,40.0099983215332,36688400.0
2014-04-21,40.150001525878906,39.790000915527344,40.130001068115234,39.939998626708984,22221200.0
2014-04-22,40.13999938964844,39.83000183105469,39.959999084472656,39.9900016784668,27056700.0
2014-04-23,39.9900016784668,39.470001220703125,39.9900016784668,39.689998626708984,24602800.0
2014-04-24,39.970001220703125,39.29999923706055,39.7400016784668,39.86000061035156,42381600.0
2014-04-25,40.68000030517578,39.75,40.290000915527344,39.90999984741211,56876800.0
2014-04-28,41.290000915527344,40.09000015258789,40.13999938964844,40.869998931884766,50610200.0
2014-04-29,41.189998626708984,40.38999938964844,41.099998474121094,40.5099983215332,29636200.0
2014-04-30,40.5,40.16999816894531,40.400001525878906,40.400001525878906,35458700.0
2014-05-01,40.36000061035156,39.95000076293945,40.2400016784668,40.0,28787400.0
2014-05-02,40.34000015258789,39.65999984741211,40.310001373291016,39.689998626708984,43416600.0
2014-05-05,39.63999938964844,39.29999923706055,39.52000045776367,39.43000030517578,22460900.0
2014-05-06,39.349998474121094,38.95000076293945,39.290000915527344,39.060001373291016,27112400.0
2014-05-07,39.5099983215332,38.5099983215332,39.220001220703125,39.41999816894531,41744500.0
2014-05-08,39.900001525878906,38.970001220703125,39.34000015258789,39.63999938964844,32120400.0
2014-05-09,39.849998474121094,39.369998931884766,39.540000915527344,39.540000915527344,29647600.0
2014-05-12,40.02000045776367,39.650001525878906,39.7400016784668,39.970001220703125,22782600.0
2014-05-13,40.5,39.849998474121094,39.91999816894531,40.41999816894531,27004800.0
2014-05-14,40.45000076293945,40.04999923706055,40.29999923706055,40.2400016784668,18818700.0
2014-05-15,40.400001525878906,39.5099983215332,40.09000015258789,39.599998474121094,37793200.0
2014-05-16,39.84000015258789,39.27000045776367,39.66999816894531,39.83000183105469,29867100.0
2014-05-19,39.81999969482422,39.459999084472656,39.61000061035156,39.75,24537400.0
2014-05-20,39.939998626708984,39.459999084472656,39.68000030517578,39.68000030517578,21320900.0
2014-05-21,40.349998474121094,39.7400016784668,39.79999923706055,40.349998474121094,22398700.0
2014-05-22,40.349998474121094,39.849998474121094,40.290000915527344,40.099998474121094,20201800.0
2014-05-23,40.369998931884766,40.0,40.369998931884766,40.119998931884766,18020000.0
2014-05-27,40.2599983215332,39.810001373291016,40.2599983215332,40.189998626708984,26160600.0
2014-05-28,40.189998626708984,39.81999969482422,40.13999938964844,40.0099983215332,25711500.0
2014-05-29,40.349998474121094,39.90999984741211,40.150001525878906,40.34000015258789,19888200.0
2014-05-30,40.970001220703125,40.25,40.45000076293945,40.939998626708984,34567600.0
2014-06-02,41.09000015258789,40.68000030517578,40.95000076293945,40.790000915527344,18504300.0
2014-06-03,40.68000030517578,40.25,40.599998474121094,40.290000915527344,18068900.0
2014-06-04,40.369998931884766,39.86000061035156,40.209999084472656,40.31999969482422,23209000.0
2014-06-05,41.25,40.400001525878906,40.59000015258789,41.209999084472656,31865200.0
2014-06-06,41.65999984741211,41.2400016784668,41.47999954223633,41.47999954223633,24060500.0
2014-06-09,41.47999954223633,41.02000045776367,41.38999938964844,41.27000045776367,15019200.0
2014-06-10,41.15999984741211,40.86000061035156,41.029998779296875,41.11000061035156,15117700.0
2014-06-11,41.06999969482422,40.77000045776367,40.93000030517578,40.86000061035156,18040000.0
2014-06-12,40.880001068115234,40.290000915527344,40.810001373291016,40.58000183105469,29818900.0
2014-06-13,41.56999969482422,40.86000061035156,41.099998474121094,41.22999954223633,26310000.0
2014-06-16,41.61000061035156,41.040000915527344,41.040000915527344,41.5,24205300.0
2014-06-17,41.90999984741211,40.34000015258789,41.290000915527344,41.68000030517578,22518600.0
2014-06-18,41.7400016784668,41.18000030517578,41.61000061035156,41.650001525878906,27097000.0
2014-06-19,41.77000045776367,41.33000183105469,41.56999969482422,41.5099983215332,19828200.0
2014-06-20,41.83000183105469,41.380001068115234,41.45000076293945,41.68000030517578,47764900.0
2014-06-23,42.0,41.689998626708984,41.72999954223633,41.9900016784668,18743900.0
2014-06-24,41.939998626708984,41.560001373291016,41.83000183105469,41.75,26509100.0
2014-06-25,42.04999923706055,41.459999084472656,41.70000076293945,42.029998779296875,20049100.0
2014-06-26,41.939998626708984,41.43000030517578,41.93000030517578,41.720001220703125,23604400.0
2014-06-27,42.290000915527344,41.5099983215332,41.61000061035156,42.25,74640000.0
2014-06-30,42.209999084472656,41.70000076293945,42.16999816894531,41.70000076293945,30793100.0
2014-07-01,42.150001525878906,41.689998626708984,41.86000061035156,41.869998931884766,26917000.0
2014-07-02,41.900001525878906,41.529998779296875,41.72999954223633,41.900001525878906,20208100.0
2014-07-03,41.9900016784668,41.560001373291016,41.90999984741211,41.79999923706055,15969300.0
2014-07-07,42.119998931884766,41.709999084472656,41.75,41.9900016784668,21952400.0
2014-07-08,42.0,41.61000061035156,41.869998931884766,41.779998779296875,31218200.0
2014-07-09,41.9900016784668,41.529998779296875,41.97999954223633,41.66999816894531,18445900.0
2014-07-10,42.0,41.04999923706055,41.369998931884766,41.689998626708984,21854700.0
2014-07-11,42.09000015258789,41.47999954223633,41.70000076293945,42.09000015258789,24083000.0
2014-07-14,42.45000076293945,42.040000915527344,42.220001220703125,42.13999938964844,21881100.0
2014-07-15,42.470001220703125,42.029998779296875,42.33000183105469,42.45000076293945,28748700.0
2014-07-16,44.310001373291016,42.47999954223633,42.5099983215332,44.08000183105469,63318000.0
2014-07-17,45.709999084472656,44.25,45.45000076293945,44.529998779296875,82180300.0
2014-07-18,44.84000015258789,44.25,44.650001525878906,44.689998626708984,43407500.0
2014-07-21,45.15999984741211,44.220001220703125,44.560001373291016,44.84000015258789,37604400.0
2014-07-22,45.150001525878906,44.59000015258789,45.0,44.83000183105469,43095800.0
2014-07-23,45.45000076293945,44.619998931884766,45.45000076293945,44.869998931884766,52362900.0
2014-07-24,45.0,44.31999969482422,44.93000030517578,44.400001525878906,30725300.0
2014-07-25,44.65999984741211,44.29999923706055,44.29999923706055,44.5,26737700.0
2014-07-28,44.5099983215332,43.93000030517578,44.36000061035156,43.970001220703125,29684200.0
2014-07-29,44.09000015258789,43.63999938964844,43.90999984741211,43.88999938964844,27763100.0
2014-07-30,44.099998474121094,43.290000915527344,44.06999969482422,43.58000183105469,31921400.0
2014-07-31,43.689998626708984,43.08000183105469,43.380001068115234,43.15999984741211,31537500.0
2014-08-01,43.25,42.599998474121094,43.209999084472656,42.86000061035156,31170300.0
2014-08-04,43.470001220703125,42.810001373291016,42.970001220703125,43.369998931884766,34277400.0
2014-08-05,43.459999084472656,42.83000183105469,43.310001373291016,43.08000183105469,26266400.0
2014-08-06,43.16999816894531,42.209999084472656,42.7400016784668,42.7400016784668,24634000.0
2014-08-07,43.45000076293945,42.650001525878906,42.84000015258789,43.22999954223633,30314900.0
2014-08-08,43.31999969482422,42.90999984741211,43.22999954223633,43.20000076293945,28942700.0
2014-08-11,43.45000076293945,43.02000045776367,43.2599983215332,43.20000076293945,20351600.0
2014-08-12,43.59000015258789,43.0,43.040000915527344,43.52000045776367,21431100.0
2014-08-13,44.18000030517578,43.52000045776367,43.68000030517578,44.08000183105469,22889500.0
2014-08-14,44.41999816894531,44.0099983215332,44.08000183105469,44.27000045776367,19313200.0
2014-08-15,44.900001525878906,44.400001525878906,44.58000183105469,44.790000915527344,41611300.0
2014-08-18,45.11000061035156,44.68000030517578,44.939998626708984,45.11000061035156,26891100.0
2014-08-19,45.34000015258789,44.83000183105469,44.970001220703125,45.33000183105469,28139500.0
2014-08-20,45.400001525878906,44.900001525878906,45.34000015258789,44.95000076293945,24770500.0
2014-08-21,45.25,44.83000183105469,44.84000015258789,45.220001220703125,22285500.0
2014-08-22,45.470001220703125,45.06999969482422,45.349998474121094,45.150001525878906,18294500.0
2014-08-25,45.439998626708984,45.040000915527344,45.400001525878906,45.16999816894531,16910000.0
2014-08-26,45.400001525878906,44.939998626708984,45.310001373291016,45.0099983215332,14873100.0
2014-08-27,45.0,44.7599983215332,44.900001525878906,44.869998931884766,21287900.0
2014-08-28,44.97999954223633,44.61000061035156,44.75,44.880001068115234,17657600.0
2014-08-29,45.439998626708984,44.86000061035156,45.09000015258789,45.43000030517578,21607600.0
